Category,Index,0,1
Bins,"[0.0, 0.01]",0.0,8e-05
Bins,"[0.01, 0.02]",0.0,0.0023000000000000047
Bins,"[0.02, 0.03]",0.0,0.006120000000000014
Bins,"[0.03, 0.04]",0.0010400000000000014,0.01635999999999967
Bins,"[0.04, 0.05]",0.011979999999999848,0.035219999999998905
Bins,"[0.05, 0.06]",0.021919999999999443,0.036959999999998834
Bins,"[0.06, 0.07]",0.02473999999999933,0.036479999999998854
Bins,"[0.07, 0.08]",0.028539999999999174,0.03663999999999885
Bins,"[0.08, 0.09]",0.03137999999999906,0.0378599999999988
Bins,"[0.09, 0.1]",0.036419999999998856,0.03579999999999888
Bins,"[0.1, 0.11]",0.03655999999999885,0.03241999999999902
Bins,"[0.11, 0.12]",0.03685999999999884,0.0303199999999991
Bins,"[0.12, 0.13]",0.034699999999998926,0.0303399999999991
Bins,"[0.13, 0.14]",0.03457999999999893,0.027299999999999224
Bins,"[0.14, 0.15]",0.031559999999999054,0.02565999999999929
Bins,"[0.15, 0.16]",0.031279999999999065,0.0254599999999993
Bins,"[0.16, 0.17]",0.030279999999999103,0.02493999999999932
Bins,"[0.17, 0.18]",0.027999999999999196,0.02323999999999939
Bins,"[0.18, 0.19]",0.027279999999999225,0.02077999999999949
Bins,"[0.19, 0.2]",0.025539999999999296,0.021359999999999466
Bins,"[0.2, 0.21]",0.025099999999999314,0.02031999999999951
Bins,"[0.21, 0.22]",0.024659999999999332,0.017899999999999607
Bins,"[0.22, 0.23]",0.021839999999999447,0.01907999999999956
Bins,"[0.23, 0.24]",0.021939999999999443,0.017179999999999637
Bins,"[0.24, 0.25]",0.021199999999999473,0.017039999999999642
Bins,"[0.25, 0.26]",0.019359999999999548,0.016679999999999657
Bins,"[0.26, 0.27]",0.019219999999999553,0.015759999999999694
Bins,"[0.27, 0.28]",0.020239999999999512,0.015739999999999695
Bins,"[0.28, 0.29]",0.01755999999999962,0.015239999999999716
Bins,"[0.29, 0.3]",0.017479999999999624,0.014179999999999759
Bins,"[0.3, 0.31]",0.01583999999999969,0.013359999999999792
Bins,"[0.31, 0.32]",0.014979999999999726,0.013219999999999798
Bins,"[0.32, 0.33]",0.015299999999999713,0.013759999999999776
Bins,"[0.33, 0.34]",0.014599999999999742,0.012739999999999817
Bins,"[0.34, 0.35]",0.013539999999999785,0.012519999999999826
Bins,"[0.35, 0.36]",0.013779999999999775,0.011839999999999854
Bins,"[0.36, 0.37]",0.014039999999999764,0.011619999999999863
Bins,"[0.37, 0.38]",0.013799999999999774,0.010659999999999902
Bins,"[0.38, 0.39]",0.011999999999999848,0.010119999999999924
Bins,"[0.39, 0.4]",0.011319999999999875,0.010519999999999908
Bins,"[0.4, 0.41]",0.01195999999999985,0.009899999999999933
Bins,"[0.41, 0.42]",0.010379999999999914,0.009419999999999953
Bins,"[0.42, 0.43]",0.009799999999999937,0.00947999999999995
Bins,"[0.43, 0.44]",0.010299999999999917,0.009139999999999964
Bins,"[0.44, 0.45]",0.009159999999999963,0.009299999999999958
Bins,"[0.45, 0.46]",0.009779999999999938,0.007880000000000015
Bins,"[0.46, 0.47]",0.008659999999999984,0.00873999999999998
Bins,"[0.47, 0.48]",0.007960000000000012,0.008220000000000002
Bins,"[0.48, 0.49]",0.007500000000000018,0.007220000000000017
Bins,"[0.49, 0.5]",0.0073400000000000175,0.007400000000000018
Bins,"[0.5, 0.51]",0.0077200000000000185,0.006880000000000016
Bins,"[0.51, 0.52]",0.0062000000000000145,0.006700000000000016
Bins,"[0.52, 0.53]",0.006720000000000016,0.006120000000000014
Bins,"[0.53, 0.54]",0.006300000000000015,0.0065600000000000155
Bins,"[0.54, 0.55]",0.006020000000000014,0.006280000000000015
Bins,"[0.55, 0.56]",0.005520000000000013,0.005920000000000014
Bins,"[0.56, 0.57]",0.0050400000000000115,0.005540000000000013
Bins,"[0.57, 0.58]",0.004860000000000011,0.00442000000000001
Bins,"[0.58, 0.59]",0.00442000000000001,0.005140000000000012
Bins,"[0.59, 0.6]",0.004080000000000009,0.00454000000000001
Bins,"[0.6, 0.61]",0.0042800000000000095,0.005000000000000011
Bins,"[0.61, 0.62]",0.004120000000000009,0.004960000000000011
Bins,"[0.62, 0.63]",0.003500000000000008,0.0039200000000000085
Bins,"[0.63, 0.64]",0.0029600000000000065,0.004120000000000009
Bins,"[0.64, 0.65]",0.0021600000000000044,0.0037200000000000085
Bins,"[0.65, 0.66]",0.002080000000000004,0.0037000000000000084
Bins,"[0.66, 0.67]",0.002320000000000005,0.0034600000000000078
Bins,"[0.67, 0.68]",0.0018000000000000034,0.0028800000000000063
Bins,"[0.68, 0.69]",0.0014000000000000024,0.0030400000000000067
Bins,"[0.69, 0.7]",0.0014600000000000025,0.0030800000000000068
Bins,"[0.7, 0.71]",0.0014800000000000026,0.002820000000000006
Bins,"[0.71, 0.72]",0.0007400000000000006,0.002420000000000005
Bins,"[0.72, 0.73]",0.0008200000000000008,0.0018200000000000035
Bins,"[0.73, 0.74]",0.0005,0.002060000000000004
Bins,"[0.74, 0.75]",0.0002,0.002100000000000004
Bins,"[0.75, 0.76]",0.0,0.001620000000000003
Bins,"[0.76, 0.77]",0.0,0.0014800000000000026
Bins,"[0.77, 0.78]",0.0,0.001600000000000003
Bins,"[0.78, 0.79]",0.0,0.0014000000000000024
Bins,"[0.79, 0.8]",0.0,0.0014000000000000024
Bins,"[0.8, 0.81]",0.0,0.0009400000000000012
Bins,"[0.81, 0.82]",0.0,0.000860000000000001
Bins,"[0.82, 0.83]",0.0,0.0006200000000000003
